Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3,day,month,Total_power_use
0.256,0.0,244.89,1.0,0,0,1,10,4,1
0.642,0.102,243.85,2.8,0,0,1,14,6,1
0.32,0.0,243.52,1.2,0,0,1,9,10,1
1.6,0.104,242.08,6.6,0,0,18,16,2,18
0.298,0.208,239.58,1.4,0,2,1,25,6,3
0.264,0.0,245.98,1.0,0,0,1,25,1,1
1.392,0.072,243.55,5.6,0,0,19,25,11,19
3.486,0.222,239.44,14.6,0,0,0,20,1,0
0.266,0.256,241.18,1.4,0,0,0,6,8,0
0.888,0.19,243.66,3.6,0,0,13,6,6,13
0.252,0.272,240.41,1.4,0,1,1,13,8,2
2.648,0.058,237.36,11.0,37,1,1,9,10,39
1.274,0.154,231.68,5.4,0,0,16,14,5,16
0.314,0.116,239.54,1.4,0,1,0,4,10,1
1.496,0.14,238.29,6.2,0,0,18,13,5,18
0.134,0.0,245.37,0.6,0,0,0,19,4,0
1.966,0.0,241.0,8.2,0,0,18,28,6,18
3.628,0.06,238.87,15.2,0,0,17,13,11,17
1.454,0.2,237.63,6.2,0,1,17,22,10,18
1.49,0.192,239.45,6.2,0,2,18,3,5,20
1.558,0.18,244.05,6.4,0,1,0,3,1,1
1.368,0.0,238.9,5.6,0,0,18,13,12,18
4.078,0.126,237.02,17.2,0,0,18,5,7,18
0.462,0.326,240.18,2.2,0,2,0,1,11,2
0.494,0.252,242.4,2.2,0,1,1,19,7,2
0.318,0.124,242.06,1.4,0,0,1,2,6,1
0.306,0.256,240.79,1.6,0,1,0,2,7,1
0.208,0.078,240.5,0.8,0,0,1,25,6,1
1.784,0.09,243.36,7.2,0,0,18,18,5,18
0.222,0.0,240.68,1.0,0,0,0,10,11,0
0.396,0.256,243.45,2.0,0,2,1,19,6,3
0.286,0.114,239.58,1.2,0,0,1,3,9,1
1.206,0.056,235.76,5.0,0,0,17,27,7,17
1.606,0.162,232.79,6.8,1,0,17,8,5,18
0.498,0.136,242.54,2.0,0,0,0,15,5,0
2.76,0.0,240.33,11.4,0,0,18,8,9,18
1.632,0.05,242.13,6.8,0,2,0,1,12,2
0.314,0.076,246.0,1.2,0,1,1,15,2,2
0.35,0.204,242.46,1.6,0,0,1,13,6,1
0.21,0.12,243.89,1.0,0,1,1,25,9,2
0.324,0.06,241.47,1.4,0,0,1,22,6,1
0.36,0.118,244.71,1.6,0,0,1,17,3,1
1.364,0.094,245.31,5.4,0,0,19,7,12,19
1.75,0.09,243.57,7.2,0,0,0,3,1,0
0.288,0.206,235.97,1.4,0,0,0,10,9,0
4.41,0.084,238.08,18.4,37,0,18,27,6,55
0.294,0.098,242.52,1.2,0,1,0,28,9,1
0.232,0.106,240.2,1.0,0,0,1,25,6,1
0.336,0.0,241.82,1.4,0,0,1,22,5,1
2.182,0.214,236.85,9.2,0,0,0,13,1,0
1.62,0.298,242.47,6.8,0,1,18,18,10,19
3.396,0.058,238.81,14.2,0,0,18,18,2,18
0.3,0.098,242.27,1.4,0,0,0,23,8,0
0.428,0.334,238.02,2.2,0,1,0,19,5,1
0.6,0.066,246.99,2.4,0,0,0,17,2,0
0.446,0.238,244.36,2.0,0,0,1,29,3,1
1.93,0.262,238.27,8.0,0,1,29,28,5,30
0.912,0.29,240.34,4.0,0,0,12,11,8,12
0.412,0.046,245.68,2.0,0,0,0,31,1,0
0.378,0.074,236.96,1.6,0,0,0,15,5,0
1.492,0.096,246.09,6.0,0,0,19,27,12,19
0.3,0.112,243.35,1.4,0,0,1,16,6,1
0.86,0.106,241.86,3.8,0,0,1,7,5,1
0.872,0.144,243.74,3.6,0,0,0,10,11,0
1.48,0.0,239.11,6.2,0,0,18,19,10,18
0.406,0.2,242.66,1.8,0,0,1,23,4,1
1.678,0.208,240.37,7.0,0,0,1,6,10,1
1.352,0.078,238.74,5.6,0,0,18,19,3,18
0.248,0.116,242.16,1.0,0,0,1,16,5,1
0.404,0.094,239.91,1.8,0,0,1,16,4,1
5.688,0.058,232.77,24.6,36,35,17,20,5,88
0.302,0.23,241.6,1.6,0,2,0,28,7,2
1.494,0.36,240.24,6.4,0,0,10,10,5,10
0.316,0.098,240.69,1.4,0,0,0,17,12,0
0.158,0.118,238.9,0.8,0,0,0,7,8,0
1.328,0.132,241.62,5.4,0,0,18,20,5,18
0.216,0.0,240.92,0.8,0,0,0,11,4,0
2.368,0.182,236.03,10.0,0,0,18,13,2,18
0.314,0.062,242.5,1.2,0,1,0,7,10,1
0.466,0.14,238.74,2.0,0,0,0,2,1,0
2.978,0.076,237.52,12.4,0,0,17,6,2,17
2.908,0.2,237.64,12.2,0,0,18,24,1,18
3.988,0.144,237.75,16.8,1,26,0,29,9,27
0.544,0.048,242.74,2.8,0,0,2,20,6,2
0.318,0.224,244.52,1.6,0,1,1,26,9,2
1.524,0.0,246.05,6.2,0,0,19,10,1,19
0.278,0.214,238.21,1.4,0,2,0,20,4,2
1.252,0.054,236.3,5.2,0,0,17,3,6,17
0.41,0.25,246.0,1.8,0,2,0,25,11,2
1.334,0.0,241.15,5.4,0,0,19,20,4,19
0.21,0.114,243.96,1.0,0,0,1,9,8,1
4.652,0.208,238.1,19.6,37,0,23,8,2,60
1.984,0.23,240.25,8.2,0,1,18,10,1,19
0.482,0.184,244.5,2.2,0,1,0,18,1,1
0.29,0.088,247.66,1.2,0,2,0,10,1,2
2.908,0.106,237.18,12.2,0,0,17,3,10,17
5.66,0.384,235.91,24.4,0,29,0,4,12,29
0.258,0.122,240.8,1.2,0,0,1,8,8,1
0.282,0.232,242.27,1.4,0,1,0,8,8,1
2.164,0.28,243.19,9.2,0,1,19,24,8,20
4.618,0.076,233.76,19.6,0,37,0,4,11,37
0.302,0.216,241.44,1.4,0,2,0,3,10,2
0.344,0.094,241.14,1.4,0,0,1,18,10,1
0.88,0.0,238.17,4.0,0,0,1,28,6,1
0.18,0.0,240.65,0.8,0,1,0,23,9,1
1.548,0.192,238.19,6.4,0,1,18,13,9,19
1.754,0.106,243.51,7.2,0,0,19,6,11,19
3.632,0.118,241.64,15.0,0,37,18,20,1,55
0.488,0.35,242.04,2.4,0,1,1,18,3,2
0.266,0.104,242.85,1.2,0,0,1,15,7,1
1.392,0.11,244.89,5.6,0,0,19,22,1,19
0.398,0.228,242.75,1.8,0,1,1,10,4,2
1.656,0.17,239.73,7.0,2,1,17,23,3,20
1.752,0.284,235.59,7.6,0,1,0,17,1,1
3.01,0.206,237.68,12.6,1,0,17,25,3,18
1.248,0.0,237.09,5.2,0,0,18,17,3,18
1.354,0.056,244.4,5.4,0,0,18,3,1,18
0.334,0.262,243.91,1.6,0,1,0,31,8,1
0.358,0.114,242.9,1.4,0,0,0,4,11,0
0.16,0.0,241.17,0.6,0,0,1,12,8,1
1.868,0.192,236.92,8.0,0,0,18,2,9,18
0.276,0.0,246.0,1.2,0,0,0,25,10,0
1.158,0.15,239.65,4.8,0,0,12,25,5,12
0.99,0.384,238.95,4.4,0,0,1,18,7,1
0.506,0.0,238.55,2.6,0,0,0,17,4,0
1.574,0.064,236.65,6.6,0,0,17,22,3,17
0.4,0.258,243.88,2.0,0,1,0,29,3,1
2.344,0.0,238.03,9.8,0,0,18,12,1,18
1.31,0.0,243.37,5.4,0,0,19,19,1,19
0.272,0.134,244.11,1.2,0,2,0,11,7,2
1.21,0.046,241.36,5.2,0,0,17,21,5,17
2.132,0.0,241.48,8.8,0,0,18,7,12,18
1.662,0.06,241.26,6.8,0,0,18,28,1,18
0.224,0.098,233.56,1.0,0,0,0,27,7,0
1.34,0.06,239.12,5.6,0,0,18,9,6,18
0.296,0.104,243.86,1.2,0,0,0,28,2,0
0.274,0.228,239.34,1.4,0,0,0,18,8,0
0.29,0.118,237.49,1.4,0,0,0,24,7,0
1.542,0.256,241.32,6.6,2,1,1,21,8,4
0.52,0.054,240.17,2.2,0,0,1,13,7,1
0.212,0.0,247.27,1.0,0,0,0,23,12,0
1.456,0.17,237.71,6.0,0,0,18,4,10,18
1.44,0.048,242.43,5.8,0,0,18,23,2,18
0.578,0.196,238.64,2.8,0,1,0,11,9,1
0.346,0.124,243.26,1.4,0,1,1,14,4,2
1.276,0.046,239.66,5.2,0,0,18,23,10,18
0.306,0.104,240.85,1.2,0,0,0,29,10,0
0.198,0.106,242.17,1.0,0,1,0,5,7,1
0.336,0.23,240.46,1.6,0,2,1,11,9,3
1.094,0.334,240.22,4.8,0,0,0,20,7,0
1.51,0.22,234.77,6.4,0,1,17,5,5,18
2.126,0.08,238.55,8.8,0,0,18,10,11,18
0.258,0.0,247.82,1.0,0,0,1,2,1,1
1.688,0.0,237.86,7.0,0,0,18,9,11,18
0.698,0.104,240.17,2.8,0,0,1,23,7,1
2.324,0.0,242.02,9.6,0,0,0,5,1,0
3.136,0.0,237.01,13.4,0,28,17,30,5,45
1.566,0.084,238.46,6.4,0,0,17,11,1,17
0.372,0.12,249.74,1.6,0,0,1,26,10,1
1.352,0.06,240.45,5.6,0,0,18,21,12,18
0.23,0.132,241.03,1.0,0,0,0,13,7,0
0.996,0.228,245.22,4.6,0,0,0,16,12,0
1.39,0.0,232.15,6.0,0,3,17,7,5,20
1.528,0.152,245.63,6.2,0,0,1,8,12,1
2.19,0.186,235.21,9.2,0,2,17,21,2,19
0.486,0.112,244.48,2.0,0,1,1,3,5,2
5.284,0.582,235.83,22.4,37,14,17,8,6,68
0.262,0.05,244.74,1.2,0,0,0,13,1,0
1.208,0.176,243.19,5.0,0,0,0,19,6,0
0.272,0.0,239.02,1.0,0,0,0,31,10,0
0.18,0.158,243.26,1.0,0,0,0,24,8,0
0.266,0.0,247.13,1.0,0,0,0,9,12,0
0.524,0.216,240.98,2.4,0,0,0,26,6,0
0.208,0.1,239.71,1.0,0,0,1,30,6,1
0.238,0.158,239.69,1.2,0,0,0,30,8,0
1.38,0.0,241.62,5.6,0,0,18,18,3,18
1.704,0.17,240.08,7.0,0,2,18,24,9,20
0.152,0.0,238.1,0.6,0,0,0,28,7,0
0.252,0.262,237.93,1.4,0,1,1,27,8,2
2.038,0.23,239.77,8.8,0,29,0,6,9,29
0.322,0.112,244.4,1.4,0,0,0,10,3,0
0.344,0.152,245.41,1.6,0,0,1,9,6,1
0.382,0.1,245.89,1.8,0,0,0,5,2,0
0.222,0.0,240.44,1.0,0,0,0,19,1,0
0.29,0.07,240.88,1.2,0,1,0,17,2,1
0.364,0.066,240.48,1.6,0,0,1,11,4,1
0.324,0.266,243.56,1.6,0,2,1,4,8,3
1.022,0.342,240.56,4.4,0,1,12,23,6,13
0.178,0.152,240.91,0.8,0,0,0,6,8,0
0.94,0.05,243.6,3.8,0,0,0,13,1,0
0.258,0.0,246.3,1.0,0,0,1,11,11,1
0.242,0.118,236.57,1.0,0,0,0,4,8,0
1.326,0.094,242.37,5.4,0,0,0,24,11,0
5.084,0.288,232.98,21.8,37,0,17,3,2,54
0.352,0.142,244.15,1.4,0,0,0,8,12,0
1.478,0.338,244.46,6.2,0,0,0,21,12,0
1.568,0.328,240.64,6.6,0,1,18,26,11,19
0.602,0.558,240.7,3.4,0,1,1,16,8,2
0.564,0.362,241.53,2.8,0,1,1,6,9,2
0.364,0.116,236.9,1.6,0,0,1,5,6,1
1.376,0.0,243.53,5.6,0,0,18,9,2,18
0.406,0.132,246.08,1.8,0,1,0,20,2,1
0.154,0.124,241.47,0.8,0,0,0,13,8,0
0.246,0.0,240.15,1.0,0,0,1,10,4,1
0.156,0.0,242.2,0.6,0,0,1,7,8,1
2.874,0.0,235.37,12.2,0,0,17,20,2,17
0.27,0.214,235.81,1.4,0,0,0,31,7,0
0.216,0.048,242.34,0.8,0,0,0,17,3,0
1.78,0.388,239.58,7.6,1,1,18,15,6,20
0.1,0.0,234.29,0.4,0,0,0,30,7,0
0.346,0.22,242.2,1.6,0,1,1,23,8,2
0.27,0.0,239.42,1.0,0,0,0,16,8,0
1.362,0.092,242.78,5.6,0,1,0,24,7,1
1.592,0.068,238.34,6.6,0,0,17,30,3,17
0.984,0.304,240.67,4.2,0,0,0,10,11,0
4.664,0.068,241.6,19.8,0,0,18,11,2,18
0.224,0.0,245.7,1.0,0,0,0,2,3,0
1.432,0.0,245.43,5.8,0,1,0,24,11,1
2.224,0.084,241.63,9.4,0,26,0,5,11,26
1.788,0.344,238.77,7.6,0,1,18,5,6,19
0.236,0.126,244.24,1.0,0,0,1,3,7,1
0.312,0.0,240.98,1.4,0,0,0,24,4,0
2.376,0.356,239.67,10.0,0,2,29,16,4,31
3.22,0.14,238.69,13.4,2,0,18,18,10,20
0.176,0.152,240.75,0.8,0,0,1,21,8,1
0.3,0.104,241.32,1.2,0,0,0,27,10,0
0.508,0.208,244.33,2.2,0,2,1,14,7,3
0.314,0.102,246.96,1.2,0,0,0,29,12,0
1.628,0.22,243.96,6.6,0,1,18,9,2,19
0.27,0.082,238.24,1.2,0,0,0,23,7,0
2.294,0.128,235.47,9.6,1,17,18,4,10,36
0.556,0.268,242.9,2.4,0,0,0,2,1,0
0.34,0.142,247.7,1.4,0,0,0,28,1,0
1.492,0.2,240.4,6.2,0,0,18,28,6,18
3.594,0.0,234.84,15.2,36,2,17,29,3,55
2.626,0.332,237.12,11.0,0,0,17,12,2,17
1.79,0.158,239.35,7.4,0,1,18,3,4,19
0.942,0.384,241.85,4.2,0,1,11,17,7,12
0.922,0.144,240.86,3.8,0,0,0,16,12,0
1.284,0.074,244.05,5.2,0,0,0,25,1,0
1.58,0.06,238.79,6.6,0,2,18,22,3,20
0.324,0.142,245.01,1.4,0,0,0,21,1,0
0.396,0.24,242.55,1.8,0,1,0,30,1,1
0.352,0.11,242.17,1.4,0,0,0,18,11,0
0.362,0.092,245.17,1.6,0,0,0,13,11,0
0.144,0.0,241.0,0.6,0,0,0,19,8,0
0.314,0.236,238.47,1.6,0,1,0,18,8,1
0.312,0.222,241.9,1.6,0,0,0,12,9,0
0.356,0.204,233.79,1.8,0,2,0,20,7,2
0.234,0.136,240.99,1.0,0,0,0,6,8,0
0.406,0.234,243.0,1.8,0,0,0,1,2,0
0.448,0.122,242.71,2.0,0,1,1,18,4,2
0.38,0.09,243.23,1.8,0,1,1,13,6,2
0.43,0.206,241.12,2.0,0,1,1,4,5,2
0.282,0.0,249.36,1.2,0,0,0,20,12,0
0.204,0.056,244.45,1.0,0,0,1,10,9,1
0.25,0.084,242.71,1.0,0,0,1,15,6,1
1.744,0.314,243.24,7.2,0,1,1,8,1,2
0.372,0.132,247.7,1.6,0,2,0,3,2,2
0.97,0.288,242.34,4.2,0,0,13,26,8,13
0.316,0.0,241.22,1.4,0,0,0,3,3,0
0.488,0.222,240.45,2.6,0,0,5,29,6,5
0.18,0.124,240.69,1.0,0,0,0,19,8,0
1.348,0.082,239.57,5.6,0,2,17,27,2,19
1.46,0.054,245.35,6.0,0,0,18,5,2,18
0.236,0.12,240.39,1.0,0,0,1,15,6,1
2.062,0.252,236.66,9.0,0,29,0,8,7,29
0.216,0.072,241.64,1.2,0,0,0,22,6,0
3.56,0.38,230.22,15.8,1,0,1,18,5,2
1.026,0.392,241.84,4.4,0,2,11,10,10,13
0.124,0.0,236.84,0.6,0,0,0,24,7,0
0.464,0.222,242.86,2.0,0,2,1,11,4,3
0.234,0.046,243.15,1.0,0,0,0,6,11,0
0.322,0.208,238.1,1.6,0,0,1,27,7,1
0.27,0.124,240.67,1.2,0,0,0,28,9,0
4.584,0.076,235.84,19.4,0,36,0,28,1,36
2.844,0.0,229.68,12.6,1,0,16,1,5,17
0.62,0.286,240.49,3.2,0,2,6,2,10,8
0.198,0.0,242.65,0.8,0,0,1,6,6,1
0.352,0.096,243.77,1.4,0,2,0,26,2,2
1.74,0.118,239.97,7.4,0,0,18,11,2,18
0.27,0.0,246.99,1.0,0,0,1,26,10,1
0.282,0.174,238.67,1.4,0,0,1,4,7,1
0.118,0.0,236.2,0.6,0,0,0,12,9,0
0.224,0.128,241.18,1.0,0,1,1,24,8,2
0.56,0.314,244.06,2.6,0,0,0,7,5,0
0.196,0.132,240.2,1.0,0,0,0,18,8,0
0.344,0.23,243.93,1.6,0,1,1,8,7,2
0.266,0.118,241.52,1.2,0,0,0,15,9,0
1.478,0.214,238.01,6.2,0,2,18,9,11,20
0.576,0.132,243.11,2.4,0,0,0,25,5,0
1.278,0.064,240.95,5.2,0,0,17,27,10,17
2.534,0.0,237.77,10.6,0,0,17,19,12,17
1.656,0.0,242.37,6.8,0,0,19,6,5,19
0.242,0.104,236.37,1.2,0,0,0,7,5,0
0.562,0.106,241.76,2.4,0,0,0,25,12,0
0.294,0.07,240.18,1.2,0,0,1,31,10,1
0.67,0.438,239.8,3.4,1,0,1,12,7,2
1.824,0.048,239.45,7.8,0,0,18,24,6,18
1.422,0.0,240.95,5.8,0,2,19,6,9,21
0.276,0.0,232.6,1.4,0,0,0,2,6,0
0.108,0.0,239.58,0.4,0,0,0,21,8,0
0.22,0.0,243.1,1.0,0,0,0,26,11,0
0.154,0.0,240.2,0.6,0,0,1,17,9,1
1.384,0.122,242.38,5.6,1,0,19,18,9,20
0.414,0.102,240.6,1.6,0,2,0,10,10,2
2.25,0.316,240.68,9.4,2,1,29,10,4,32
1.62,0.46,235.34,7.2,0,2,17,6,11,19
1.3,0.0,233.14,5.4,0,0,17,23,5,17
0.304,0.112,242.83,1.6,0,0,1,14,6,1
0.412,0.246,242.89,2.0,0,0,0,28,3,0
0.338,0.128,247.09,1.4,0,1,1,27,12,2
0.374,0.196,244.89,1.8,0,0,0,6,1,0
0.268,0.128,243.36,1.2,0,0,0,7,8,0
0.418,0.12,243.22,1.8,0,0,1,10,4,1
0.29,0.11,242.84,1.2,0,0,1,4,9,1
0.532,0.2,242.59,2.4,0,2,0,28,2,2
0.71,0.498,240.51,3.6,0,1,1,5,7,2
0.346,0.116,245.26,1.4,0,0,1,30,1,1
0.234,0.076,241.34,1.2,0,1,1,12,9,2
2.014,0.362,240.92,8.4,0,0,0,18,12,0
1.306,0.102,241.24,5.4,0,0,18,18,6,18
0.504,0.182,241.93,2.6,0,0,5,2,9,5
2.406,0.0,238.45,10.0,0,0,17,23,10,17
0.358,0.076,243.93,1.6,0,1,0,1,3,1
0.322,0.128,244.39,1.4,0,1,0,27,12,1
0.264,0.0,243.07,1.0,0,0,1,3,8,1
1.422,0.0,235.29,6.0,0,0,18,4,5,18
0.452,0.27,247.09,2.0,0,1,0,28,1,1
1.418,0.0,242.06,5.8,0,0,18,23,10,18
1.076,0.324,238.15,4.6,0,0,0,13,3,0
2.26,0.0,244.88,9.2,0,0,19,9,1,19
0.328,0.084,245.39,1.4,0,1,0,23,10,1
0.63,0.138,243.94,2.6,0,1,0,10,1,1
0.366,0.0,239.88,1.6,0,0,0,11,4,0
0.408,0.182,241.13,1.8,0,2,1,10,5,3
0.26,0.0,241.79,1.0,0,0,0,24,10,0
0.352,0.068,241.36,1.4,0,1,0,14,11,1
0.356,0.0,243.14,1.4,0,0,0,20,11,0
0.466,0.0,232.92,2.0,0,0,0,30,7,0
0.252,0.084,248.53,1.2,0,0,0,28,12,0
1.362,0.086,242.9,5.6,0,2,0,29,3,2
0.496,0.254,233.67,2.4,0,0,0,23,7,0
2.356,0.0,236.17,9.8,0,0,18,13,8,18
3.342,0.074,236.57,14.0,1,0,18,31,8,19
1.298,0.116,240.28,5.4,0,0,18,25,9,18
0.322,0.07,243.81,1.4,0,0,1,9,5,1
3.386,0.05,232.32,14.6,0,1,17,18,12,18
0.304,0.112,241.14,1.4,0,0,1,3,9,1
0.232,0.124,240.54,1.0,0,1,0,27,7,1
0.326,0.106,241.06,1.6,0,0,0,1,9,0
1.43,0.068,240.62,5.8,0,0,18,19,11,18
1.912,0.096,244.43,8.0,1,2,18,14,3,21
1.422,0.122,233.01,6.0,0,1,17,28,5,18
0.606,0.0,240.38,2.6,0,4,1,18,4,5
5.432,0.0,237.23,22.8,0,0,0,25,3,0
1.344,0.052,243.26,5.4,0,0,19,26,10,19
0.326,0.074,242.09,1.4,0,0,0,8,10,0
2.406,0.0,237.14,10.0,0,0,0,24,11,0
0.338,0.128,244.95,1.4,0,0,0,13,12,0
2.606,0.272,235.02,11.0,38,1,1,4,9,40
0.358,0.132,244.56,1.6,0,0,0,6,3,0
0.558,0.22,243.79,2.4,0,0,1,24,6,1
0.46,0.224,246.55,2.0,0,0,0,16,2,0
2.914,0.202,239.09,12.2,1,1,18,21,9,20
1.972,0.078,238.22,8.4,1,0,18,25,5,19
1.77,0.054,236.87,7.4,0,0,0,11,2,0
0.292,0.0,242.21,1.2,0,0,0,20,4,0
0.36,0.354,239.93,2.0,0,1,0,18,6,1
1.274,0.052,241.72,5.4,1,2,0,18,9,3
1.286,0.0,236.53,5.4,0,0,17,5,2,17
0.422,0.0,235.14,1.8,0,0,0,6,6,0
0.232,0.0,245.6,0.8,0,0,0,12,11,0
0.53,0.144,244.58,2.4,1,3,0,22,4,4
0.306,0.076,245.21,1.2,0,0,0,2,2,0
0.868,0.062,242.68,3.6,1,0,0,10,11,1
1.328,0.058,238.85,5.4,0,0,18,31,10,18
0.26,0.0,249.39,1.0,0,0,1,13,12,1
3.612,0.196,240.77,15.0,38,1,1,13,11,40
0.304,0.0,246.14,1.2,0,0,0,19,6,0
0.182,0.0,242.1,0.8,0,0,1,29,6,1
1.612,0.344,238.33,6.8,0,1,18,28,5,19
0.312,0.102,238.48,1.4,0,0,0,28,2,0
1.37,0.082,239.17,5.6,0,0,18,23,10,18
2.216,0.23,237.49,9.4,0,0,18,30,12,18
3.94,0.076,237.27,16.6,38,0,18,6,11,56
0.608,0.21,238.87,2.6,0,0,0,23,5,0
0.274,0.218,242.69,1.4,0,2,0,6,7,2
0.334,0.062,240.22,1.6,0,0,1,29,7,1
1.272,0.074,239.66,5.2,0,0,17,27,11,17
1.82,0.146,239.7,7.6,0,0,19,25,5,19
0.286,0.0,242.08,1.2,0,0,0,8,5,0
0.34,0.24,243.22,1.6,0,0,0,25,8,0
0.252,0.136,239.84,1.2,0,0,0,14,6,0
1.294,0.118,237.82,6.0,0,1,0,15,4,1
0.284,0.084,239.99,1.2,0,0,0,8,9,0
0.31,0.094,240.76,1.4,0,1,0,17,6,1
1.624,0.0,239.61,6.8,1,0,18,21,2,19
0.288,0.074,241.21,1.2,0,1,0,30,12,1
0.34,0.246,241.94,1.6,0,1,1,17,7,2
0.306,0.0,242.23,1.2,0,0,1,30,6,1
1.754,0.076,237.54,7.4,0,0,1,29,3,1
0.222,0.0,245.56,1.0,0,0,0,20,3,0
0.33,0.22,242.84,1.6,0,1,1,7,7,2
0.592,0.292,242.01,2.6,0,1,0,22,7,1
1.586,0.098,241.08,6.6,0,0,18,23,2,18
0.454,0.126,242.99,2.0,0,0,1,7,4,1
0.858,0.056,240.36,3.6,0,3,1,13,4,4
0.244,0.0,242.47,1.0,0,0,1,8,10,1
1.544,0.33,240.68,6.4,0,2,18,11,4,20
0.328,0.106,243.6,1.4,0,0,1,3,11,1
0.224,0.0,237.55,1.0,0,0,0,16,5,0
0.172,0.0,234.75,0.8,0,0,0,7,6,0
0.408,0.364,242.12,2.2,0,1,0,16,7,1
0.378,0.13,243.4,1.6,0,0,0,10,2,0
0.572,0.068,242.52,2.4,0,0,0,19,3,0
0.402,0.108,240.8,1.8,0,0,0,19,3,0
1.104,0.422,241.42,4.8,0,1,13,18,7,14
1.694,0.186,242.59,7.0,0,0,19,11,10,19
3.31,0.288,240.8,13.8,1,1,18,13,4,20
1.66,0.05,237.26,7.0,0,1,0,1,3,1
1.356,0.088,237.5,5.6,0,0,17,29,1,17
2.404,0.08,239.51,10.0,0,0,0,18,2,0
0.254,0.132,241.08,1.2,0,0,1,16,7,1
1.162,0.0,232.45,5.0,0,0,16,20,7,16
0.262,0.0,244.18,1.0,0,0,1,9,4,1
2.024,0.0,240.18,8.4,0,0,17,24,2,17
2.766,0.458,233.94,12.2,0,2,17,9,1,19
1.46,0.138,243.49,6.0,0,0,19,29,12,19
1.346,0.046,242.46,5.4,0,0,19,25,1,19
0.308,0.092,242.28,1.2,0,2,0,1,4,2
0.232,0.0,239.84,1.0,0,0,0,9,10,0
1.556,0.17,238.5,6.6,1,0,1,30,8,2
3.684,0.194,239.33,15.4,2,1,19,15,9,22
1.868,0.078,240.22,7.6,0,0,17,14,11,17
1.114,0.172,241.26,4.8,0,0,7,13,9,7
0.302,0.25,243.77,1.6,0,1,1,27,9,2
0.222,0.126,243.76,1.0,0,0,1,21,7,1
0.358,0.138,246.71,1.4,0,0,0,12,1,0
1.264,0.0,241.21,5.2,0,0,18,5,9,18
1.384,0.0,234.65,5.8,0,1,17,24,5,18
1.594,0.354,244.21,6.6,0,1,19,12,12,20
0.256,0.0,244.9,1.0,0,0,1,18,10,1
1.35,0.11,234.56,5.8,0,1,16,12,8,17
0.522,0.154,241.32,2.2,0,1,0,3,3,1
2.294,0.058,241.03,9.4,0,0,0,25,3,0
1.322,0.098,239.04,5.8,0,0,15,24,5,15
0.714,0.126,241.16,3.0,1,0,0,5,4,1
1.584,0.0,239.5,6.6,0,0,17,18,4,17
0.472,0.124,247.35,2.2,0,0,0,22,1,0
0.398,0.082,246.21,1.8,0,0,0,7,12,0
1.882,0.052,240.73,7.8,0,0,18,4,10,18
0.27,0.046,245.12,1.2,0,0,0,12,11,0
0.328,0.232,241.14,1.6,0,0,0,18,4,0
0.812,0.24,243.37,3.6,1,1,1,31,8,3
1.404,0.068,239.6,5.8,0,1,17,30,3,18
2.93,0.268,242.07,12.0,0,38,0,4,4,38
0.512,0.0,239.86,2.0,0,0,0,4,10,0
0.336,0.12,249.29,1.4,0,2,1,31,1,3
0.296,0.052,246.13,1.4,0,0,0,25,3,0
1.394,0.086,239.68,5.8,0,0,18,4,2,18
0.83,0.22,248.69,3.6,0,1,1,8,3,2
0.166,0.0,243.44,0.8,0,0,0,28,7,0
0.318,0.236,239.59,1.6,0,1,1,21,8,2
1.498,0.0,237.75,6.4,0,0,17,14,1,17
0.114,0.0,242.69,0.6,0,0,0,11,6,0
0.728,0.178,242.33,3.0,0,1,0,7,2,1
3.676,0.174,230.65,16.0,36,0,17,23,7,53
0.45,0.184,240.98,2.6,0,0,1,14,6,1
0.256,0.0,243.47,1.2,0,0,0,29,5,0
0.24,0.244,237.47,1.4,0,0,1,5,8,1
0.434,0.246,245.59,2.0,0,0,1,18,3,1
1.422,0.07,245.45,5.8,0,1,19,22,12,20
0.468,0.334,242.38,2.4,0,1,0,5,3,1
0.19,0.068,238.33,0.8,0,0,0,8,9,0
0.27,0.0,241.4,1.2,0,0,0,19,3,0
2.084,0.346,239.18,8.8,0,1,0,23,11,1
0.474,0.23,245.94,2.2,0,1,0,5,2,1
0.302,0.068,237.2,1.2,0,0,0,26,10,0
1.436,0.186,241.3,6.0,0,0,19,12,5,19
0.274,0.222,239.53,1.4,0,1,1,20,7,2
0.83,0.108,236.24,3.4,0,0,0,11,11,0
2.748,0.074,239.64,11.4,0,0,1,18,10,1
0.56,0.364,243.11,2.8,0,1,0,26,4,1
0.238,0.046,239.01,1.0,0,0,1,16,10,1
1.55,0.16,238.65,6.4,0,0,18,29,11,18
0.166,0.0,241.49,0.6,0,0,1,12,6,1
3.326,0.066,237.61,14.0,0,0,17,20,12,17
1.982,0.206,239.2,8.2,0,0,30,23,7,30
0.14,0.0,240.7,0.6,0,0,0,20,8,0
1.652,0.206,237.05,7.0,0,0,17,15,5,17
0.336,0.068,242.58,1.4,0,0,1,16,3,1
0.44,0.268,246.36,2.0,0,1,1,14,12,2
0.4,0.066,239.19,1.8,0,0,0,8,11,0
0.136,0.0,244.81,0.6,0,0,1,13,9,1
2.714,0.082,232.24,11.6,0,1,17,12,10,18
0.248,0.078,242.18,1.0,0,0,1,4,6,1
