Date,Time,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3
17/7/2009,18:42:00,0.208,0.084,240.390,0.800,0.000,0.000,0.0
3/5/2007,13:09:00,0.210,0.094,235.180,1.000,0.000,0.000,0.0
30/12/2009,04:26:00,0.256,0.000,242.450,1.000,0.000,0.000,0.0
17/5/2008,23:20:00,5.266,0.180,236.150,22.200,37.000,0.000,18.0
9/9/2008,01:02:00,1.198,0.000,238.360,5.000,0.000,0.000,18.0
5/10/2009,02:39:00,0.352,0.146,244.890,1.600,0.000,0.000,1.0
13/9/2008,07:09:00,1.836,0.266,237.200,7.800,0.000,1.000,18.0
9/6/2010,16:46:00,0.304,0.000,242.790,1.200,0.000,1.000,1.0
27/9/2010,20:28:00,?,?,?,?,?,?,
4/4/2007,04:17:00,0.218,0.000,242.180,1.000,0.000,0.000,0.0
11/7/2007,13:46:00,0.224,0.110,238.830,1.000,0.000,0.000,0.0
1/1/2008,10:38:00,0.684,0.000,241.060,3.000,0.000,0.000,0.0
23/6/2010,13:01:00,0.340,0.250,242.440,1.600,0.000,2.000,0.0
5/12/2009,03:44:00,1.432,0.000,245.050,5.800,0.000,0.000,19.0
26/1/2007,14:06:00,1.498,0.000,244.130,6.200,0.000,0.000,18.0
10/6/2010,00:44:00,0.430,0.228,241.950,2.000,0.000,1.000,0.0
24/2/2008,21:38:00,0.302,0.094,236.230,1.200,0.000,0.000,0.0
13/1/2007,06:15:00,0.308,0.160,245.270,1.400,0.000,1.000,0.0
3/2/2008,12:34:00,2.316,0.290,239.730,10.000,0.000,24.000,0.0
5/9/2009,15:38:00,2.774,0.304,238.210,11.600,38.000,3.000,0.0
14/8/2010,00:45:00,1.976,0.298,238.730,8.200,0.000,1.000,30.0
31/1/2010,23:22:00,0.948,0.292,246.500,4.000,0.000,0.000,1.0
4/7/2007,04:04:00,0.358,0.210,241.460,1.800,0.000,2.000,0.0
25/11/2009,15:09:00,0.462,0.330,246.330,2.200,0.000,0.000,1.0
24/5/2008,09:42:00,1.218,0.000,239.940,5.000,0.000,0.000,18.0
11/10/2007,10:48:00,1.246,0.054,236.590,5.200,0.000,0.000,18.0
30/6/2009,01:53:00,0.300,0.188,242.210,1.600,0.000,0.000,1.0
3/6/2008,07:08:00,1.606,0.000,233.230,6.800,0.000,0.000,18.0
19/5/2007,12:43:00,1.458,0.104,235.820,7.800,12.000,0.000,0.0
30/5/2008,15:55:00,0.530,0.226,241.640,2.600,0.000,0.000,0.0
3/1/2007,20:40:00,0.254,0.062,243.790,1.200,0.000,0.000,0.0
7/8/2010,04:29:00,0.158,0.000,242.230,0.600,0.000,0.000,1.0
13/3/2007,01:25:00,0.236,0.000,241.360,1.000,0.000,0.000,0.0
23/7/2007,04:24:00,0.296,0.200,235.300,1.400,0.000,0.000,0.0
27/7/2010,04:54:00,0.152,0.000,237.920,0.600,0.000,0.000,1.0
30/10/2010,16:52:00,1.632,0.186,245.1,6.6,0.0,0.0,19.0
10/9/2008,22:06:00,2.892,0.070,238.930,12.200,0.000,0.000,18.0
26/4/2010,13:11:00,0.310,0.096,240.670,1.200,0.000,1.000,1.0
1/11/2010,12:21:00,0.44,0.25,244.82,2.0,0.0,1.0,1.0
23/7/2007,13:26:00,0.448,0.074,233.760,2.600,0.000,0.000,0.0
12/2/2008,17:59:00,1.096,0.104,238.880,4.600,0.000,0.000,0.0
20/3/2008,21:22:00,1.204,0.048,239.700,5.000,0.000,0.000,0.0
30/6/2007,17:50:00,1.498,0.090,240.200,6.200,0.000,0.000,17.0
8/10/2010,10:18:00,1.428,0.046,242.980,5.800,0.000,1.000,19.0
23/3/2010,15:23:00,2.312,0.194,239.510,10.400,13.000,1.000,19.0
25/8/2009,08:11:00,0.320,0.232,241.620,1.600,0.000,1.000,1.0
1/12/2009,21:38:00,2.388,0.084,237.290,10.000,0.000,0.000,17.0
3/9/2009,00:41:00,1.020,0.236,239.330,4.400,0.000,1.000,13.0
4/7/2008,23:24:00,0.352,0.084,241.460,1.400,0.000,0.000,1.0
15/4/2010,00:04:00,0.372,0.186,241.370,1.600,0.000,1.000,0.0
30/8/2009,00:30:00,0.980,0.120,239.390,4.000,0.000,0.000,12.0
27/6/2010,07:29:00,0.226,0.112,240.980,1.000,0.000,1.000,0.0
2/4/2010,12:35:00,1.866,0.198,245.220,7.600,0.000,0.000,19.0
1/3/2009,03:32:00,0.450,0.208,243.740,2.000,0.000,1.000,0.0
15/1/2009,00:53:00,0.366,0.192,245.810,1.600,0.000,1.000,0.0
25/5/2009,13:19:00,0.476,0.000,234.030,2.000,0.000,0.000,1.0
25/8/2007,17:08:00,1.254,0.116,239.190,5.200,0.000,0.000,18.0
25/9/2008,03:02:00,0.150,0.000,240.800,0.600,0.000,0.000,1.0
18/12/2007,20:08:00,1.884,0.000,237.470,8.000,0.000,0.000,0.0
21/2/2009,19:42:00,0.298,0.066,239.200,1.200,0.000,0.000,0.0
30/5/2007,11:37:00,1.438,0.116,233.050,6.200,0.000,0.000,17.0
5/8/2008,07:02:00,0.320,0.182,239.090,1.400,0.000,2.000,0.0
27/11/2007,19:20:00,1.288,0.000,239.380,5.600,0.000,1.000,0.0
15/1/2007,05:18:00,0.284,0.104,241.090,1.200,0.000,0.000,0.0
25/11/2008,17:14:00,0.428,0.190,242.120,1.800,0.000,0.000,0.0
25/1/2007,07:47:00,2.580,0.000,238.840,10.800,0.000,0.000,18.0
25/4/2008,07:48:00,1.708,0.086,240.460,7.400,0.000,0.000,19.0
25/2/2008,09:09:00,0.316,0.106,240.250,1.400,0.000,0.000,0.0
2/3/2007,03:52:00,1.274,0.000,239.560,5.200,0.000,0.000,17.0
10/7/2009,19:08:00,0.232,0.000,242.630,1.000,0.000,0.000,1.0
24/11/2009,04:55:00,0.458,0.126,243.620,1.800,0.000,0.000,0.0
23/2/2009,09:55:00,2.324,0.064,235.960,9.800,0.000,0.000,18.0
3/2/2009,19:49:00,1.338,0.092,243.630,5.400,0.000,0.000,0.0
27/5/2010,17:47:00,0.570,0.172,241.110,2.400,0.000,0.000,1.0
29/6/2007,10:32:00,1.300,0.322,237.100,5.800,0.000,0.000,0.0
4/2/2010,09:07:00,1.330,0.000,242.490,5.400,0.000,0.000,19.0
28/3/2007,05:13:00,0.398,0.238,242.490,1.800,0.000,0.000,0.0
28/2/2009,03:53:00,0.354,0.112,245.330,1.600,0.000,0.000,0.0
28/7/2008,22:55:00,0.502,0.226,242.140,2.400,0.000,1.000,1.0
16/6/2010,02:44:00,0.744,0.078,242.090,3.000,0.000,0.000,0.0
7/6/2010,10:04:00,1.356,0.090,242.370,5.600,0.000,0.000,19.0
21/8/2009,14:33:00,0.144,0.000,242.310,0.600,0.000,0.000,1.0
13/6/2010,18:06:00,1.460,0.090,241.140,6.000,0.000,1.000,18.0
1/6/2008,00:32:00,1.184,0.380,241.740,5.200,0.000,0.000,0.0
3/7/2007,10:59:00,0.334,0.196,237.760,1.600,0.000,2.000,0.0
2/8/2009,03:14:00,0.370,0.322,240.260,2.000,0.000,1.000,1.0
3/3/2010,16:06:00,0.344,0.106,244.050,1.400,0.000,1.000,0.0
6/2/2010,20:03:00,2.532,0.098,241.450,10.400,1.000,0.000,18.0
25/6/2010,03:07:00,0.228,0.080,240.090,1.000,0.000,0.000,1.0
25/7/2009,13:12:00,0.958,0.266,240.400,4.000,0.000,0.000,12.0
17/3/2009,09:14:00,1.602,0.376,237.900,6.800,2.000,2.000,17.0
17/7/2010,04:15:00,0.264,0.118,241.540,1.200,0.000,0.000,1.0
13/1/2007,18:57:00,2.198,0.466,237.570,9.400,0.000,0.000,0.0
31/1/2010,02:36:00,0.506,0.368,247.520,2.400,0.000,2.000,0.0
28/12/2008,02:30:00,1.914,0.102,248.030,7.600,1.000,0.000,0.0
30/12/2006,06:05:00,0.230,0.000,245.130,1.000,0.000,0.000,0.0
3/4/2007,09:17:00,1.422,0.210,236.810,6.000,0.000,1.000,17.0
4/5/2008,14:33:00,0.540,0.104,243.510,2.400,0.000,0.000,0.0
18/5/2008,00:35:00,0.890,0.390,239.920,4.200,0.000,0.000,1.0
20/4/2010,00:59:00,0.404,0.178,243.190,1.800,0.000,1.000,1.0
4/5/2009,04:45:00,0.358,0.082,240.300,1.400,0.000,0.000,0.0
4/11/2009,04:33:00,0.376,0.182,244.510,1.600,0.000,1.000,1.0
16/5/2007,23:40:00,0.224,0.000,238.150,1.000,0.000,0.000,0.0
14/3/2007,21:19:00,3.374,0.052,235.140,14.400,1.000,0.000,17.0
19/11/2007,12:28:00,1.356,0.056,240.090,5.600,0.000,0.000,18.0
24/6/2010,07:16:00,0.730,0.000,238.480,3.200,0.000,0.000,1.0
18/6/2009,21:33:00,1.350,0.184,238.530,5.600,0.000,0.000,0.0
21/10/2010,17:05:00,0.420,0.184,244.360,1.800,0.000,0.000,1.0
17/7/2008,01:41:00,0.182,0.000,240.480,1.000,0.000,0.000,1.0
14/10/2007,13:59:00,1.462,0.000,239.970,6.000,2.000,0.000,17.0
14/7/2007,01:17:00,0.328,0.208,240.900,1.600,0.000,1.000,0.0
10/10/2008,07:46:00,1.770,0.000,238.030,7.400,0.000,0.000,18.0
10/4/2008,16:53:00,0.338,0.114,244.960,1.400,0.000,1.000,1.0
29/1/2008,07:29:00,2.122,0.108,239.240,9.000,0.000,0.000,0.0
11/3/2009,11:52:00,1.708,0.000,241.960,7.000,0.000,1.000,18.0
30/11/2008,15:48:00,1.480,0.136,247.110,6.000,0.000,0.000,0.0
6/3/2007,17:44:00,0.560,0.000,242.100,2.200,0.000,1.000,0.0
4/10/2009,06:44:00,0.278,0.188,241.710,1.400,0.000,1.000,1.0
26/2/2009,13:53:00,0.218,0.000,240.670,1.000,0.000,0.000,0.0
18/1/2008,19:05:00,2.698,0.064,237.310,11.400,0.000,0.000,18.0
8/6/2008,15:28:00,3.864,0.116,239.420,16.200,38.000,0.000,18.0
6/6/2008,16:41:00,0.342,0.000,242.240,1.600,0.000,0.000,1.0
22/9/2009,02:01:00,0.186,0.000,240.780,0.800,0.000,0.000,1.0
19/10/2010,12:17:00,1.660,0.064,239.520,7.400,0.000,0.000,18.0
30/5/2009,22:29:00,2.008,0.072,239.490,8.400,0.000,0.000,1.0
18/7/2007,06:54:00,3.140,0.000,233.470,14.400,0.000,2.000,17.0
15/4/2009,03:40:00,0.542,0.152,240.870,2.400,0.000,1.000,1.0
5/4/2008,13:32:00,0.834,0.000,240.870,3.800,1.000,0.000,1.0
4/1/2007,02:05:00,2.468,0.246,241.650,10.200,0.000,2.000,0.0
27/7/2010,08:08:00,0.154,0.000,239.650,0.600,0.000,0.000,0.0
17/3/2009,19:09:00,4.142,0.290,236.850,17.400,0.000,39.000,0.0
16/6/2008,23:59:00,0.232,0.130,240.390,1.000,0.000,1.000,1.0
5/5/2009,11:59:00,1.996,0.172,235.690,8.800,0.000,0.000,18.0
23/1/2010,19:03:00,3.110,0.400,235.850,13.200,0.000,6.000,17.0
1/7/2009,07:04:00,1.644,0.072,237.970,6.800,0.000,0.000,18.0
15/11/2008,03:21:00,0.366,0.000,244.710,1.600,0.000,0.000,0.0
5/11/2007,17:06:00,0.226,0.000,239.710,1.000,0.000,0.000,0.0
24/6/2010,23:45:00,0.584,0.078,241.920,2.400,0.000,0.000,0.0
4/10/2007,13:44:00,0.304,0.066,238.450,1.200,0.000,0.000,0.0
19/12/2006,16:20:00,1.350,0.094,240.990,5.600,0.000,1.000,17.0
13/7/2008,10:30:00,0.568,0.082,240.160,2.400,0.000,0.000,0.0
20/4/2010,19:55:00,1.796,0.222,240.750,7.400,0.000,0.000,19.0
13/5/2008,16:17:00,1.644,0.212,240.580,6.800,0.000,1.000,19.0
13/6/2008,08:43:00,1.714,0.200,235.950,7.200,0.000,0.000,17.0
17/9/2010,13:36:00,0.304,0.194,243.650,1.400,0.000,1.000,0.0
27/11/2009,15:15:00,0.236,0.000,248.520,1.000,0.000,0.000,1.0
4/1/2009,04:45:00,0.410,0.000,250.030,1.800,0.000,0.000,0.0
8/12/2009,21:53:00,2.076,0.054,237.620,8.600,0.000,0.000,18.0
1/4/2007,06:44:00,0.312,0.086,246.040,1.200,0.000,0.000,0.0
23/3/2008,05:03:00,0.236,0.000,246.090,1.000,0.000,0.000,0.0
2/12/2007,08:09:00,0.632,0.164,237.910,2.800,0.000,0.000,0.0
31/3/2007,16:55:00,2.600,0.372,238.820,11.000,0.000,2.000,17.0
15/11/2007,01:23:00,0.384,0.190,241.660,1.800,0.000,0.000,0.0
17/8/2009,14:29:00,0.318,0.222,241.180,1.600,0.000,0.000,1.0
8/2/2010,00:12:00,0.250,0.054,245.160,1.000,0.000,0.000,0.0
26/1/2009,10:01:00,1.590,0.000,239.300,6.800,0.000,0.000,18.0
11/6/2009,02:37:00,0.348,0.000,246.770,1.400,0.000,0.000,1.0
19/5/2007,07:09:00,0.220,0.000,235.780,1.000,0.000,0.000,0.0
11/1/2009,20:05:00,0.854,0.172,243.030,3.600,0.000,0.000,0.0
29/12/2007,15:26:00,1.602,0.254,243.490,6.600,1.000,1.000,18.0
26/12/2009,06:26:00,0.354,0.140,246.930,1.400,0.000,0.000,1.0
14/12/2009,18:40:00,5.480,0.302,240.330,22.800,0.000,39.000,18.0
5/11/2008,16:41:00,3.784,0.312,237.560,16.000,0.000,30.000,0.0
22/7/2009,08:30:00,0.228,0.000,240.300,1.000,0.000,0.000,1.0
11/11/2009,10:47:00,0.548,0.304,239.190,2.600,0.000,0.000,1.0
6/10/2008,16:35:00,0.360,0.078,241.180,1.600,0.000,0.000,1.0
17/12/2007,14:40:00,0.214,0.000,244.670,0.800,0.000,0.000,0.0
28/12/2006,12:36:00,0.230,0.046,243.110,1.000,0.000,0.000,0.0
7/7/2008,23:26:00,0.258,0.152,243.310,1.200,0.000,0.000,0.0
26/11/2009,05:42:00,0.230,0.000,243.660,0.800,0.000,0.000,1.0
26/6/2009,08:45:00,1.502,0.184,239.790,6.200,2.000,0.000,18.0
3/8/2009,06:54:00,0.216,0.106,242.040,1.000,0.000,0.000,0.0
12/9/2010,07:57:00,0.318,0.222,244.450,1.600,0.000,2.000,0.0
10/4/2008,15:21:00,0.256,0.000,244.890,1.000,0.000,0.000,1.0
14/6/2010,00:24:00,0.642,0.102,243.850,2.800,0.000,0.000,1.0
9/10/2009,23:12:00,0.320,0.000,243.520,1.200,0.000,0.000,1.0
16/2/2007,00:49:00,1.600,0.104,242.080,6.600,0.000,0.000,18.0
25/6/2008,02:35:00,0.298,0.208,239.580,1.400,0.000,2.000,1.0
25/1/2010,05:12:00,0.264,0.000,245.980,1.000,0.000,0.000,1.0
25/11/2007,15:31:00,1.392,0.072,243.550,5.600,0.000,0.000,19.0
20/1/2007,00:15:00,3.486,0.222,239.440,14.600,0.000,0.000,0.0
6/8/2008,14:28:00,0.266,0.256,241.180,1.400,0.000,0.000,0.0
6/6/2010,06:40:00,0.888,0.190,243.660,3.600,0.000,0.000,13.0
13/8/2008,09:36:00,0.252,0.272,240.410,1.400,0.000,1.000,1.0
9/10/2010,18:01:00,2.648,0.058,237.360,11.000,37.000,1.000,1.0
14/5/2007,09:43:00,1.274,0.154,231.680,5.400,0.000,0.000,16.0
4/10/2009,11:53:00,0.314,0.116,239.540,1.400,0.000,1.000,0.0
13/5/2009,11:59:00,1.496,0.140,238.290,6.200,0.000,0.000,18.0
19/4/2007,23:09:00,0.134,0.000,245.370,0.600,0.000,0.000,0.0
28/6/2010,23:16:00,1.966,0.000,241.000,8.200,0.000,0.000,18.0
13/11/2007,18:58:00,3.628,0.060,238.870,15.200,0.000,0.000,17.0
22/10/2007,10:19:00,1.454,0.200,237.630,6.200,0.000,1.000,17.0
3/5/2010,04:23:00,1.490,0.192,239.450,6.200,0.000,2.000,18.0
3/1/2007,01:21:00,1.558,0.180,244.050,6.400,0.000,1.000,0.0
13/12/2008,09:13:00,1.368,0.000,238.900,5.600,0.000,0.000,18.0
5/7/2008,17:03:00,4.078,0.126,237.020,17.200,0.000,0.000,18.0
1/11/2007,14:03:00,0.462,0.326,240.180,2.200,0.000,2.000,0.0
19/7/2009,15:06:00,0.494,0.252,242.400,2.200,0.000,1.000,1.0
2/6/2009,01:27:00,0.318,0.124,242.060,1.400,0.000,0.000,1.0
2/7/2008,18:00:00,0.306,0.256,240.790,1.600,0.000,1.000,0.0
25/6/2009,10:36:00,0.208,0.078,240.500,0.800,0.000,0.000,1.0
18/5/2010,14:20:00,1.784,0.090,243.360,7.200,0.000,0.000,18.0
10/11/2007,03:55:00,0.222,0.000,240.680,1.000,0.000,0.000,0.0
19/6/2010,03:39:00,0.396,0.256,243.450,2.000,0.000,2.000,1.0
3/9/2009,18:53:00,0.286,0.114,239.580,1.200,0.000,0.000,1.0
27/7/2007,01:48:00,1.206,0.056,235.760,5.000,0.000,0.000,17.0
8/5/2007,14:09:00,1.606,0.162,232.790,6.800,1.000,0.000,17.0
15/5/2010,11:14:00,0.498,0.136,242.540,2.000,0.000,0.000,0.0
3/11/2010,12:48:00,0.264,0.0,244.98,1.0,0.0,0.0,1.0
8/9/2010,22:01:00,2.760,0.000,240.330,11.400,0.000,0.000,18.0
1/12/2008,17:58:00,1.632,0.050,242.130,6.800,0.000,2.000,0.0
15/2/2010,16:48:00,0.314,0.076,246.000,1.200,0.000,1.000,1.0
13/6/2010,03:36:00,0.350,0.204,242.460,1.600,0.000,0.000,1.0
25/9/2009,13:44:00,0.210,0.120,243.890,1.000,0.000,1.000,1.0
22/6/2010,14:20:00,0.324,0.060,241.470,1.400,0.000,0.000,1.0
17/3/2010,23:28:00,0.360,0.118,244.710,1.600,0.000,0.000,1.0
7/12/2008,05:53:00,1.364,0.094,245.310,5.400,0.000,0.000,19.0
3/1/2009,19:49:00,1.750,0.090,243.570,7.200,0.000,0.000,0.0
10/9/2007,11:30:00,0.288,0.206,235.970,1.400,0.000,0.000,0.0
27/6/2009,22:33:00,4.410,0.084,238.080,18.400,37.000,0.000,18.0
28/9/2010,05:32:00,?,?,?,?,?,?,
28/9/2007,23:40:00,0.294,0.098,242.520,1.200,0.000,1.000,0.0
25/6/2009,15:37:00,0.232,0.106,240.200,1.000,0.000,0.000,1.0
22/5/2010,00:43:00,0.336,0.000,241.820,1.400,0.000,0.000,1.0
13/1/2007,18:08:00,2.182,0.214,236.850,9.200,0.000,0.000,0.0
18/10/2010,14:19:00,1.620,0.298,242.470,6.800,0.000,1.000,18.0
18/2/2008,21:45:00,3.396,0.058,238.810,14.200,0.000,0.000,18.0
23/8/2007,12:32:00,0.300,0.098,242.270,1.400,0.000,0.000,0.0
19/5/2008,05:34:00,0.428,0.334,238.020,2.200,0.000,1.000,0.0
17/2/2008,02:01:00,0.600,0.066,246.990,2.400,0.000,0.000,0.0
29/3/2010,00:34:00,0.446,0.238,244.360,2.000,0.000,0.000,1.0
28/5/2010,16:56:00,1.930,0.262,238.270,8.000,0.000,1.000,29.0
11/8/2009,14:12:00,0.912,0.290,240.340,4.000,0.000,0.000,12.0
31/1/2008,15:22:00,0.412,0.046,245.680,2.000,0.000,0.000,0.0
15/5/2007,03:03:00,0.378,0.074,236.960,1.600,0.000,0.000,0.0
27/12/2009,00:12:00,1.492,0.096,246.090,6.000,0.000,0.000,19.0
16/6/2010,19:21:00,0.300,0.112,243.350,1.400,0.000,0.000,1.0
7/5/2009,22:33:00,0.860,0.106,241.860,3.800,0.000,0.000,1.0
10/11/2008,23:54:00,0.872,0.144,243.740,3.600,0.000,0.000,0.0
19/10/2007,13:10:00,1.480,0.000,239.110,6.200,0.000,0.000,18.0
23/4/2010,03:51:00,0.406,0.200,242.660,1.800,0.000,0.000,1.0
6/10/2010,19:02:00,1.678,0.208,240.370,7.000,0.000,0.000,1.0
19/3/2009,08:35:00,1.352,0.078,238.740,5.600,0.000,0.000,18.0
16/5/2009,04:13:00,0.248,0.116,242.160,1.000,0.000,0.000,1.0
16/4/2009,18:20:00,0.404,0.094,239.910,1.800,0.000,0.000,1.0
20/5/2008,10:59:00,5.688,0.058,232.770,24.600,36.000,35.000,17.0
28/7/2009,05:27:00,0.302,0.230,241.600,1.600,0.000,2.000,0.0
10/5/2010,19:17:00,1.494,0.360,240.240,6.400,0.000,0.000,10.0
17/12/2007,17:12:00,0.316,0.098,240.690,1.400,0.000,0.000,0.0
7/8/2008,09:04:00,0.158,0.118,238.900,0.800,0.000,0.000,0.0
20/5/2008,16:18:00,1.328,0.132,241.620,5.400,0.000,0.000,18.0
11/4/2007,13:13:00,0.216,0.000,240.920,0.800,0.000,0.000,0.0
13/2/2007,18:19:00,2.368,0.182,236.030,10.000,0.000,0.000,18.0
7/10/2010,05:40:00,0.314,0.062,242.500,1.200,0.000,1.000,0.0
2/1/2007,10:24:00,0.466,0.140,238.740,2.000,0.000,0.000,0.0
6/2/2009,19:03:00,2.978,0.076,237.520,12.400,0.000,0.000,17.0
24/1/2007,20:42:00,2.908,0.200,237.640,12.200,0.000,0.000,18.0
29/9/2007,13:11:00,3.988,0.144,237.750,16.800,1.000,26.000,0.0
20/6/2010,16:50:00,0.544,0.048,242.740,2.800,0.000,0.000,2.0
26/9/2008,01:07:00,0.318,0.224,244.520,1.600,0.000,1.000,1.0
10/1/2010,00:28:00,1.524,0.000,246.050,6.200,0.000,0.000,19.0
20/4/2007,02:07:00,0.278,0.214,238.210,1.400,0.000,2.000,0.0
3/6/2007,01:59:00,1.252,0.054,236.300,5.200,0.000,0.000,17.0
25/11/2007,02:55:00,0.410,0.250,246.000,1.800,0.000,2.000,0.0
20/4/2010,15:31:00,1.334,0.000,241.150,5.400,0.000,0.000,19.0
9/8/2009,07:16:00,0.210,0.114,243.960,1.000,0.000,0.000,1.0
8/2/2010,22:41:00,4.652,0.208,238.100,19.600,37.000,0.000,23.0
10/1/2010,10:16:00,1.984,0.230,240.250,8.200,0.000,1.000,18.0
18/1/2008,00:12:00,0.482,0.184,244.500,2.200,0.000,1.000,0.0
10/1/2009,03:57:00,0.290,0.088,247.660,1.200,0.000,2.000,0.0
3/10/2007,07:37:00,2.908,0.106,237.180,12.200,0.000,0.000,17.0
4/12/2007,21:03:00,5.660,0.384,235.910,24.400,0.000,29.000,0.0
8/8/2010,20:25:00,0.258,0.122,240.800,1.200,0.000,0.000,1.0
8/8/2009,19:12:00,0.282,0.232,242.270,1.400,0.000,1.000,0.0
24/8/2009,07:14:00,2.164,0.280,243.190,9.200,0.000,1.000,19.0
4/11/2008,18:14:00,4.618,0.076,233.760,19.600,0.000,37.000,0.0
3/10/2009,00:27:00,0.302,0.216,241.440,1.400,0.000,2.000,0.0
18/10/2008,05:54:00,0.344,0.094,241.140,1.400,0.000,0.000,1.0
28/6/2008,22:25:00,0.880,0.000,238.170,4.000,0.000,0.000,1.0
23/9/2008,03:56:00,0.180,0.000,240.650,0.800,0.000,1.000,0.0
13/9/2009,12:12:00,1.548,0.192,238.190,6.400,0.000,1.000,18.0
6/11/2009,16:42:00,1.754,0.106,243.510,7.200,0.000,0.000,19.0
20/1/2010,13:09:00,3.632,0.118,241.640,15.000,0.000,37.000,18.0
18/3/2010,00:34:00,0.488,0.350,242.040,2.400,0.000,1.000,1.0
15/7/2009,10:30:00,0.266,0.104,242.850,1.200,0.000,0.000,1.0
22/1/2007,16:38:00,1.392,0.110,244.890,5.600,0.000,0.000,19.0
22/11/2010,11:54:00,1.824,0.23,238.66,7.6,0.0,1.0,17.0
10/4/2010,06:43:00,0.398,0.228,242.750,1.800,0.000,1.000,1.0
23/3/2008,09:44:00,1.656,0.170,239.730,7.000,2.000,1.000,17.0
17/1/2008,21:07:00,1.752,0.284,235.590,7.600,0.000,1.000,0.0
25/3/2009,20:28:00,3.010,0.206,237.680,12.600,1.000,0.000,17.0
17/3/2008,08:59:00,1.248,0.000,237.090,5.200,0.000,0.000,18.0
3/1/2007,14:27:00,1.354,0.056,244.400,5.400,0.000,0.000,18.0
31/8/2007,18:01:00,0.334,0.262,243.910,1.600,0.000,1.000,0.0
4/11/2009,07:45:00,0.358,0.114,242.900,1.400,0.000,0.000,0.0
12/8/2010,19:48:00,0.160,0.000,241.170,0.600,0.000,0.000,1.0
2/9/2008,20:25:00,1.868,0.192,236.920,8.000,0.000,0.000,18.0
25/10/2010,05:08:00,0.276,0.000,246.000,1.200,0.000,0.000,0.0
25/5/2010,19:20:00,1.158,0.150,239.650,4.800,0.000,0.000,12.0
18/7/2008,14:08:00,0.990,0.384,238.950,4.400,0.000,0.000,1.0
17/11/2010,07:27:00,2.238,0.068,243.27,9.2,0.0,0.0,18.0
17/4/2007,06:46:00,0.506,0.000,238.550,2.600,0.000,0.000,0.0
22/3/2009,18:14:00,1.574,0.064,236.650,6.600,0.000,0.000,17.0
29/3/2007,01:25:00,0.400,0.258,243.880,2.000,0.000,1.000,0.0
12/1/2007,18:31:00,2.344,0.000,238.030,9.800,0.000,0.000,18.0
19/1/2009,09:55:00,1.310,0.000,243.370,5.400,0.000,0.000,19.0
11/7/2009,05:32:00,0.272,0.134,244.110,1.200,0.000,2.000,0.0
21/5/2010,15:44:00,1.210,0.046,241.360,5.200,0.000,0.000,17.0
7/12/2008,09:06:00,2.132,0.000,241.480,8.800,0.000,0.000,18.0
28/1/2009,09:21:00,1.662,0.060,241.260,6.800,0.000,0.000,18.0
27/7/2007,11:28:00,0.224,0.098,233.560,1.000,0.000,0.000,0.0
9/6/2007,14:16:00,1.340,0.060,239.120,5.600,0.000,0.000,18.0
28/2/2007,04:36:00,0.296,0.104,243.860,1.200,0.000,0.000,0.0
5/11/2010,12:44:00,1.624,0.0,244.47,6.6,0.0,0.0,21.0
18/8/2007,21:34:00,0.274,0.228,239.340,1.400,0.000,0.000,0.0
24/7/2007,20:22:00,0.290,0.118,237.490,1.400,0.000,0.000,0.0
21/8/2009,23:37:00,1.542,0.256,241.320,6.600,2.000,1.000,1.0
13/7/2010,11:21:00,0.520,0.054,240.170,2.200,0.000,0.000,1.0
23/12/2009,23:39:00,0.212,0.000,247.270,1.000,0.000,0.000,0.0
4/10/2008,03:43:00,1.456,0.170,237.710,6.000,0.000,0.000,18.0
23/2/2010,10:57:00,1.440,0.048,242.430,5.800,0.000,0.000,18.0
11/9/2007,13:52:00,0.578,0.196,238.640,2.800,0.000,1.000,0.0
14/4/2008,03:04:00,0.346,0.124,243.260,1.400,0.000,1.000,1.0
23/10/2007,11:48:00,1.276,0.046,239.660,5.200,0.000,0.000,18.0
29/10/2007,06:41:00,0.306,0.104,240.850,1.200,0.000,0.000,0.0
17/11/2010,20:56:00,1.002,0.0,237.64,4.2,1.0,0.0,0.0
5/7/2007,18:23:00,0.198,0.106,242.170,1.000,0.000,1.000,0.0
11/9/2008,12:44:00,0.336,0.230,240.460,1.600,0.000,2.000,1.0
20/7/2010,20:01:00,1.094,0.334,240.220,4.800,0.000,0.000,0.0
13/11/2010,15:54:00,2.516,0.072,237.25,10.6,2.0,0.0,18.0
18/8/2010,16:39:00,?,?,?,?,?,?,
25/11/2010,08:03:00,2.27,0.064,238.79,9.4,1.0,1.0,17.0
5/5/2007,07:42:00,1.510,0.220,234.770,6.400,0.000,1.000,17.0
10/11/2008,17:19:00,2.126,0.080,238.550,8.800,0.000,0.000,18.0
2/1/2010,04:51:00,0.258,0.000,247.820,1.000,0.000,0.000,1.0
9/11/2007,07:42:00,1.688,0.000,237.860,7.000,0.000,0.000,18.0
23/7/2008,22:19:00,0.698,0.104,240.170,2.800,0.000,0.000,1.0
5/1/2007,03:46:00,2.324,0.000,242.020,9.600,0.000,0.000,0.0
30/5/2008,11:44:00,3.136,0.000,237.010,13.400,0.000,28.000,17.0
11/1/2008,10:42:00,1.566,0.084,238.460,6.400,0.000,0.000,17.0
26/10/2010,15:13:00,0.372,0.120,249.740,1.600,0.000,0.000,1.0
