Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3,day,month,Total_power_use
0.428,0.256,242.11,2.0,0,1,0,20,5,1
0.554,0.046,237.9,2.4,0,1,1,19,7,2
1.754,0.054,242.2,7.2,0,0,19,27,2,19
1.05,0.266,238.61,4.6,0,0,0,6,3,0
0.244,0.046,239.75,1.0,0,0,0,3,1,0
0.1,0.0,239.3,0.4,0,0,0,14,6,0
0.216,0.0,241.81,0.8,0,0,0,24,2,0
0.492,0.32,242.99,2.4,0,0,0,5,4,0
2.708,0.064,244.77,11.0,0,0,19,5,12,19
0.392,0.182,241.22,1.8,0,0,0,5,5,0
0.326,0.088,243.74,1.4,0,0,1,19,6,1
0.62,0.232,245.0,2.6,0,0,1,2,3,1
1.388,0.0,239.95,5.8,1,0,19,18,12,20
1.36,0.0,241.34,5.6,0,0,19,19,5,19
0.214,0.0,240.89,0.8,0,0,0,15,3,0
0.338,0.37,239.42,2.0,0,1,0,6,8,1
2.162,0.214,240.51,9.0,0,0,1,7,4,1
2.112,0.058,237.11,9.2,0,1,17,18,3,18
1.86,0.18,242.67,7.8,0,2,19,30,8,21
1.28,0.084,238.96,5.2,0,1,18,19,7,19
0.276,0.074,239.48,1.2,0,0,1,19,6,1
1.848,0.056,240.01,7.6,0,1,18,20,10,19
0.262,0.0,242.19,1.0,0,0,1,11,5,1
0.318,0.104,240.45,1.4,0,2,0,2,3,2
0.146,0.0,237.52,0.6,0,0,0,4,7,0
0.264,0.05,241.91,1.2,0,0,0,18,11,0
0.464,0.204,240.27,2.2,0,0,1,30,5,1
0.31,0.146,242.45,1.4,0,0,1,8,6,1
0.322,0.118,247.19,1.4,0,0,0,1,4,0
0.192,0.128,238.19,1.0,0,0,0,18,6,0
0.34,0.304,240.43,2.0,0,1,0,19,6,1
1.486,0.214,242.2,6.2,0,2,18,9,4,20
0.348,0.0,245.97,1.6,0,0,0,17,1,0
1.388,0.0,239.39,5.8,0,0,18,22,3,18
5.764,0.078,237.81,24.2,0,0,18,9,4,18
1.374,0.11,235.23,6.0,0,20,0,23,5,20
0.556,0.14,241.21,2.6,0,0,0,9,10,0
3.392,0.442,237.35,14.6,2,24,18,11,10,44
0.32,0.126,241.48,1.4,0,0,0,28,2,0
0.326,0.098,241.01,1.4,0,0,0,10,10,0
2.884,0.106,237.39,12.0,0,1,18,20,10,19
2.452,0.232,242.29,10.2,0,0,19,16,3,19
0.218,0.046,249.77,0.8,0,0,0,12,1,0
0.22,0.0,243.18,0.8,0,0,1,12,10,1
0.644,0.176,242.96,2.8,0,4,1,20,10,5
0.992,0.27,239.89,4.2,0,0,0,17,4,0
1.64,0.0,240.27,6.8,0,0,19,26,11,19
0.336,0.108,241.18,1.4,0,0,0,15,4,0
1.156,0.0,243.57,4.6,0,2,1,18,9,3
0.64,0.144,248.03,2.6,0,0,0,25,12,0
0.294,0.1,243.97,1.2,0,2,0,27,3,2
3.834,0.0,241.11,15.8,40,0,0,30,1,40
0.26,0.2,245.15,1.2,0,2,0,2,7,2
1.392,0.108,236.92,5.8,0,0,18,24,6,18
0.156,0.0,241.38,0.6,0,0,1,11,8,1
0.228,0.138,242.71,1.0,0,0,0,29,8,0
4.158,0.602,238.82,17.6,38,1,18,12,4,57
0.31,0.0,241.26,1.4,0,0,1,16,9,1
1.134,0.15,237.82,4.8,0,0,0,20,2,0
1.326,0.2,240.38,5.6,0,0,11,3,5,11
3.74,0.194,235.17,16.0,0,31,0,28,2,31
1.442,0.092,243.86,5.8,0,0,18,7,3,18
1.348,0.078,242.75,5.4,0,2,19,8,6,21
0.316,0.074,245.76,1.4,0,0,0,8,3,0
0.178,0.0,242.38,1.0,0,0,0,16,8,0
0.238,0.142,243.86,1.0,0,0,0,7,8,0
0.456,0.172,237.74,2.0,0,2,0,1,10,2
0.268,0.094,241.84,1.2,0,0,0,7,7,0
1.714,0.204,239.02,7.2,0,0,18,5,9,18
1.844,0.0,240.25,7.6,0,0,19,21,5,19
0.404,0.0,244.28,1.6,0,0,0,7,12,0
1.406,0.078,241.32,5.8,0,0,18,14,12,18
0.988,0.32,241.69,4.2,0,1,0,20,4,1
0.914,0.076,241.47,3.8,0,0,1,7,11,1
0.364,0.084,243.07,1.6,0,0,0,13,11,0
1.41,0.232,240.11,6.0,0,0,0,19,11,0
0.304,0.068,236.75,1.2,0,0,1,12,10,1
0.294,0.0,244.1,1.2,0,0,1,21,7,1
1.508,0.186,238.46,6.4,0,0,1,30,9,1
0.188,0.0,238.54,0.8,0,0,0,28,7,0
0.532,0.058,242.31,2.2,0,0,0,10,2,0
0.562,0.324,242.83,2.6,0,1,0,27,1,1
0.346,0.134,241.57,1.6,0,0,1,18,7,1
0.442,0.134,239.27,2.0,0,2,1,20,4,3
0.466,0.196,247.89,2.0,0,0,0,5,1,0
0.08,0.0,239.8,0.2,0,0,1,22,8,1
0.258,0.104,239.08,1.2,0,0,0,9,9,0
1.53,0.282,242.62,6.4,0,2,18,6,1,20
0.414,0.35,243.34,2.2,0,1,1,20,7,2
0.688,0.276,241.13,3.0,0,1,0,25,5,1
1.83,0.066,239.55,7.6,0,0,17,29,3,17
1.208,0.304,242.44,5.0,0,2,12,9,10,14
2.094,0.0,241.09,8.6,0,0,18,12,3,18
1.388,0.048,239.42,5.8,0,0,18,11,7,18
0.494,0.326,241.58,2.4,0,1,0,20,7,1
0.27,0.202,240.34,1.4,0,1,1,28,6,2
1.5,0.086,242.06,6.2,0,1,19,3,4,20
0.252,0.0,246.66,1.0,0,0,1,14,12,1
0.42,0.132,240.21,2.0,0,0,0,7,11,0
1.784,0.174,240.24,7.4,0,2,18,2,9,20
0.642,0.0,240.83,2.6,0,0,0,14,7,0
0.428,0.0,240.86,1.8,0,0,0,6,3,0
0.482,0.06,246.17,2.2,0,0,0,1,1,0
0.294,0.06,241.63,1.4,0,0,1,22,9,1
0.246,0.0,244.9,1.0,0,0,0,18,2,0
1.222,0.0,238.21,5.0,0,0,18,5,7,18
1.33,0.46,240.64,6.8,0,0,0,18,6,0
1.32,0.124,240.35,5.4,0,0,0,5,7,0
0.358,0.122,245.45,1.4,0,0,1,25,12,1
0.248,0.0,242.61,1.0,0,0,1,9,12,1
2.116,0.19,235.54,9.0,0,1,18,6,4,19
0.274,0.0,241.96,1.2,0,1,1,24,2,2
1.334,0.054,240.86,5.4,0,1,18,31,10,19
1.466,0.164,242.24,6.0,0,0,18,26,11,18
0.5,0.208,244.0,2.2,0,1,0,17,1,1
1.672,0.056,238.45,7.0,0,2,17,11,1,19
1.634,0.204,238.22,6.8,0,0,18,20,2,18
1.266,0.104,240.4,5.2,0,1,17,22,6,18
0.346,0.224,239.67,1.6,0,1,0,30,6,1
0.294,0.222,245.3,1.4,0,0,1,30,9,1
0.402,0.198,234.42,1.8,0,1,0,24,5,1
1.354,0.0,246.97,5.4,0,0,18,16,12,18
1.356,0.074,240.23,5.6,0,0,18,2,12,18
2.746,0.228,240.43,11.6,1,0,13,25,11,14
0.758,0.124,241.47,3.8,0,0,9,9,7,9
1.854,0.056,244.51,7.6,0,0,0,19,9,0
1.318,0.0,243.66,5.4,0,0,18,1,4,18
1.538,0.0,236.15,6.6,0,0,1,11,4,1
0.318,0.06,231.43,1.4,0,0,1,28,5,1
2.01,0.246,240.88,8.4,0,0,0,9,3,0
0.43,0.222,246.51,2.0,0,1,0,10,3,1
0.328,0.072,241.28,1.4,0,0,0,24,2,0
0.508,0.07,241.96,2.0,0,0,1,6,3,1
2.164,0.232,237.33,9.2,0,1,0,20,11,1
0.48,0.046,231.78,2.2,0,2,0,19,5,2
0.45,0.184,243.53,2.0,0,0,0,16,1,0
0.274,0.0,243.06,1.2,0,0,0,18,5,0
0.248,0.086,243.68,1.0,0,0,0,18,6,0
2.334,0.0,241.99,9.6,1,0,18,28,11,19
0.826,0.112,237.04,3.6,0,0,0,13,6,0
2.408,0.25,237.44,10.2,0,0,29,4,7,29
0.326,0.234,234.82,1.6,0,1,0,12,5,1
0.384,0.046,247.69,1.6,0,0,1,1,1,1
0.204,0.0,242.64,0.8,0,0,0,1,11,0
0.25,0.112,241.61,1.2,0,1,1,7,8,2
2.71,0.122,240.57,11.2,38,0,0,7,9,38
0.358,0.264,241.0,2.0,0,1,1,18,6,2
0.278,0.0,239.62,1.4,0,0,1,7,9,1
0.27,0.11,240.78,1.2,0,0,1,18,6,1
1.466,0.09,243.95,6.0,0,0,19,4,2,19
0.764,0.0,240.61,3.2,0,0,1,17,11,1
1.316,0.344,244.91,5.4,0,1,1,17,9,2
0.17,0.14,236.17,0.8,0,0,1,12,8,1
1.564,0.314,240.0,6.6,0,1,17,4,4,18
1.386,0.058,242.96,5.6,1,0,19,12,9,20
2.074,0.354,237.42,10.2,8,0,18,18,6,26
0.238,0.0,244.37,1.2,0,0,1,21,9,1
0.288,0.0,241.02,1.4,0,0,0,12,3,0
1.452,0.0,240.01,6.2,0,0,1,10,5,1
1.504,0.122,246.2,6.0,0,0,19,30,11,19
0.302,0.062,243.25,1.4,0,0,0,13,2,0
0.224,0.0,247.17,1.0,0,0,0,10,2,0
0.272,0.0,245.1,1.2,0,0,0,31,1,0
0.44,0.266,245.97,2.0,0,1,0,2,3,1
0.396,0.12,241.34,1.8,0,0,1,10,5,1
0.298,0.11,238.86,1.2,0,0,0,24,6,0
1.764,0.068,240.72,7.2,0,0,18,14,10,18
1.446,0.082,236.6,6.0,1,0,17,18,1,18
1.488,0.0,237.92,6.2,0,0,18,29,9,18
0.288,0.132,243.29,1.2,0,0,0,27,12,0
1.292,0.072,242.19,5.2,0,0,18,2,1,18
2.372,0.294,237.61,10.0,0,0,0,26,1,0
1.774,0.164,236.91,7.6,0,0,0,16,11,0
0.938,0.136,239.01,3.8,0,0,1,9,11,1
1.504,0.184,243.88,6.2,0,2,18,22,12,20
2.722,0.196,241.83,11.2,0,0,18,11,10,18
0.36,0.108,241.15,1.4,0,0,1,20,4,1
0.214,0.0,239.47,0.8,0,0,0,26,2,0
0.246,0.0,240.81,1.0,0,0,0,2,5,0
3.256,0.41,234.6,14.0,0,2,17,8,1,19
0.378,0.19,241.35,1.6,0,1,1,11,4,2
1.966,0.0,239.6,8.2,0,2,18,13,5,20
1.4,0.0,248.45,5.6,0,0,20,12,2,20
1.59,0.088,250.4,6.2,0,0,19,21,12,19
1.98,0.15,238.94,8.2,0,1,0,16,12,1
1.8,0.34,242.19,7.4,0,2,18,23,3,20
1.698,0.11,243.17,7.0,0,0,19,5,3,19
0.238,0.248,241.44,1.4,0,0,1,24,8,1
0.228,0.0,241.27,1.0,0,0,0,28,12,0
0.33,0.118,239.73,1.4,0,1,0,16,2,1
0.324,0.15,246.85,1.4,0,0,0,25,2,0
0.34,0.21,243.04,1.6,0,1,0,27,6,1
3.546,0.62,237.96,15.8,25,0,18,28,11,43
2.49,0.0,234.97,10.6,1,0,18,23,9,19
1.47,0.312,238.75,6.2,0,2,18,25,5,20
3.12,0.0,245.09,12.6,0,0,19,25,12,19
2.968,0.0,235.87,12.6,4,1,17,19,2,22
1.286,0.078,239.83,5.2,0,0,18,16,5,18
1.818,0.074,239.71,7.6,1,0,19,16,4,20
1.706,0.366,237.1,7.2,0,1,17,17,12,18
2.62,0.186,234.42,11.4,0,0,28,13,10,28
0.216,0.0,245.66,0.8,0,0,0,29,12,0
0.318,0.22,241.54,1.6,0,0,0,17,4,0
1.22,0.094,233.56,5.2,0,0,17,24,7,17
1.574,0.0,239.94,6.6,0,0,0,7,11,0
1.326,0.0,240.92,5.4,0,0,18,15,3,18
1.694,0.068,240.71,7.0,0,0,18,17,11,18
0.25,0.14,243.31,1.2,0,0,1,21,7,1
1.34,0.05,241.47,5.4,0,0,0,2,1,0
0.254,0.0,247.59,1.0,0,0,0,12,1,0
0.258,0.0,245.97,1.2,0,0,0,24,3,0
0.42,0.0,241.32,2.2,0,0,6,1,10,6
0.272,0.078,234.93,1.2,0,0,0,7,6,0
3.814,0.054,247.4,15.4,40,0,19,19,12,59
0.306,0.084,245.23,1.2,0,0,0,10,11,0
3.676,0.048,237.18,15.4,0,0,18,21,1,18
1.46,0.21,236.85,6.2,0,1,18,22,2,19
0.444,0.19,242.56,2.0,0,1,1,2,4,2
0.222,0.0,243.13,0.8,0,0,1,28,10,1
3.178,0.06,237.64,13.4,0,0,17,30,1,17
1.646,0.158,238.78,6.8,0,0,18,13,2,18
1.992,0.368,238.23,8.4,1,0,0,13,1,1
0.218,0.12,239.2,1.0,0,0,0,14,9,0
0.196,0.078,240.56,0.8,0,1,1,18,6,2
0.402,0.2,242.5,1.8,0,0,0,23,2,0
0.296,0.178,242.54,1.4,0,2,1,26,8,3
1.2,0.0,238.5,5.0,0,0,18,19,4,18
1.476,0.0,240.35,6.0,0,0,18,23,2,18
1.744,0.092,241.5,7.2,0,1,19,30,8,20
0.314,0.05,247.49,1.2,0,0,0,30,12,0
0.45,0.348,244.73,2.4,0,1,0,24,8,1
0.39,0.0,241.28,2.0,0,0,1,23,9,1
0.258,0.092,236.84,1.2,0,1,1,4,6,2
0.306,0.088,242.8,1.2,0,2,0,20,11,2
0.254,0.0,247.52,1.0,0,0,1,11,1,1
1.34,0.046,247.19,5.4,0,0,19,22,12,19
1.67,0.098,241.32,6.8,0,0,18,5,2,18
1.418,0.102,244.88,5.8,0,1,19,21,1,20
1.364,0.052,238.21,5.6,0,0,18,18,1,18
0.23,0.0,245.0,0.8,0,0,1,21,11,1
0.102,0.0,235.14,0.4,0,0,0,9,8,0
0.254,0.11,239.43,1.2,1,0,0,8,7,1
0.29,0.056,243.0,1.2,0,0,0,9,3,0
0.356,0.118,241.31,1.6,0,0,1,3,8,1
1.616,0.162,243.1,6.6,0,0,0,19,9,0
0.342,0.0,238.77,1.6,0,0,0,9,12,0
1.626,0.06,240.08,6.8,0,0,18,23,5,18
5.166,0.238,231.91,22.2,0,0,16,20,9,16
2.382,0.124,242.03,9.8,0,0,0,23,1,0
3.092,0.202,241.24,13.0,1,25,0,24,11,26
0.936,0.094,244.65,4.0,0,0,8,3,5,8
1.164,0.342,242.49,5.0,0,2,12,19,8,14
1.298,0.066,243.27,5.2,0,0,18,12,1,18
0.248,0.12,242.27,1.2,0,1,1,26,6,2
1.298,0.064,238.86,5.4,0,0,17,5,10,17
0.908,0.216,239.94,4.0,0,1,0,18,5,1
2.398,0.122,237.77,10.0,0,0,18,9,9,18
0.158,0.0,242.62,0.6,0,0,0,5,8,0
0.47,0.408,235.63,2.6,0,0,0,14,5,0
0.254,0.118,237.64,1.2,0,0,1,13,5,1
1.628,0.206,241.19,6.8,0,2,17,6,12,19
0.198,0.112,241.63,1.0,0,1,0,29,6,1
1.91,0.156,240.71,7.8,0,1,19,12,4,20
0.324,0.118,246.25,1.4,0,1,0,16,1,1
0.436,0.0,238.3,2.0,0,0,0,27,5,0
0.15,0.0,240.65,0.6,0,0,1,26,7,1
0.376,0.072,241.5,1.6,0,0,1,16,7,1
1.828,0.0,240.38,7.6,0,1,18,26,3,19
2.724,0.212,243.05,11.2,39,0,0,8,6,39
2.52,0.0,239.91,10.4,0,0,18,25,12,18
0.384,0.364,242.27,2.2,0,1,1,30,6,2
0.954,0.252,238.19,4.2,0,0,12,11,7,12
0.252,0.128,244.19,1.2,0,0,1,13,9,1
0.206,0.052,235.45,0.8,0,0,0,22,5,0
0.294,0.0,244.91,1.2,0,0,0,1,12,0
0.418,0.12,235.21,2.0,0,0,0,26,7,0
0.212,0.0,239.93,0.8,0,0,0,26,2,0
0.592,0.244,240.32,2.6,0,2,0,24,12,2
1.596,0.108,241.45,6.6,0,1,17,13,3,18
1.57,0.052,242.7,6.4,0,0,18,24,1,18
0.218,0.0,247.99,0.8,0,0,0,21,1,0
0.29,0.24,242.22,1.4,0,0,0,23,6,0
0.48,0.212,241.19,2.2,0,0,0,12,6,0
0.258,0.072,240.93,1.2,0,0,0,3,6,0
0.454,0.076,238.65,2.2,0,0,0,2,5,0
0.344,0.104,241.86,1.4,0,0,1,4,10,1
1.768,0.11,243.05,7.2,0,0,18,3,12,18
0.836,0.0,237.69,3.6,0,2,0,10,11,2
1.648,0.08,242.91,6.8,0,0,0,1,2,0
0.226,0.0,246.61,1.0,0,0,0,27,2,0
1.464,0.102,242.47,6.0,0,0,18,22,2,18
0.588,0.058,243.13,2.4,0,0,0,16,11,0
1.048,0.112,239.66,4.4,1,0,1,8,4,2
0.23,0.106,242.08,1.0,0,0,0,21,5,0
0.22,0.0,237.17,1.0,0,0,0,26,5,0
1.504,0.0,238.84,6.2,0,0,18,8,10,18
0.528,0.192,241.48,2.4,0,0,1,15,9,1
0.478,0.108,237.64,2.0,0,1,0,28,8,1
0.286,0.0,244.56,1.2,0,0,0,20,2,0
0.406,0.178,239.16,1.8,0,1,1,5,10,2
0.422,0.084,241.04,1.8,0,0,1,14,4,1
0.352,0.106,236.64,1.6,0,0,0,21,7,0
0.296,0.194,236.27,1.4,0,0,0,11,5,0
0.266,0.102,241.8,1.2,0,1,1,17,6,2
1.49,0.332,239.23,6.4,0,1,18,25,9,19
0.538,0.0,237.26,2.4,0,0,1,24,5,1
0.27,0.0,246.81,1.0,0,0,0,20,1,0
1.324,0.162,232.72,5.6,0,0,16,12,8,16
0.254,0.0,243.82,1.0,0,0,1,30,10,1
0.29,0.21,240.24,1.4,0,1,0,2,7,1
0.324,0.084,243.58,1.4,0,0,1,4,11,1
0.248,0.0,247.7,1.0,0,0,0,16,12,0
1.53,0.216,243.39,6.2,0,1,18,23,3,19
0.35,0.1,244.22,1.6,0,0,0,24,2,0
1.668,0.05,240.34,7.0,0,0,18,26,1,18
2.196,0.344,238.41,9.8,0,7,17,9,10,24
1.712,0.09,242.48,7.0,0,0,0,18,12,0
1.316,0.068,241.2,5.4,0,0,19,20,9,19
0.262,0.066,240.54,1.2,0,0,1,7,9,1
0.692,0.3,240.8,3.0,0,5,0,10,10,5
2.59,0.064,240.49,11.6,0,1,18,23,2,19
0.61,0.206,241.72,2.8,0,1,0,2,11,1
0.222,0.0,240.36,1.0,0,0,0,15,3,0
0.708,0.072,241.91,3.0,0,0,0,26,1,0
0.3,0.062,240.71,1.2,0,0,0,14,10,0
0.898,0.07,241.26,3.6,0,0,1,27,7,1
2.766,0.276,239.32,11.6,38,0,0,7,11,38
0.412,0.066,241.29,2.0,0,0,0,21,1,0
2.02,0.0,239.46,8.4,0,0,18,14,11,18
0.506,0.076,240.92,2.0,1,0,0,9,6,1
3.108,0.108,238.23,13.2,0,27,18,11,3,45
0.304,0.0,245.63,1.4,0,0,0,1,12,0
2.792,0.106,242.76,11.4,0,0,0,4,2,0
0.342,0.206,237.82,1.6,0,0,0,12,9,0
0.33,0.144,241.65,1.4,0,1,0,26,2,1
0.246,0.0,243.9,1.0,0,0,1,16,1,1
2.832,0.242,240.04,11.8,0,0,18,2,5,18
0.84,0.112,242.27,5.2,0,0,0,11,6,0
0.234,0.136,241.61,1.0,0,0,1,31,5,1
1.33,0.354,240.62,5.6,0,1,1,15,8,2
3.056,0.102,237.72,12.8,1,2,17,12,11,20
0.424,0.222,240.23,2.2,0,0,1,3,6,1
3.492,0.096,239.79,14.6,0,0,19,5,2,19
2.29,0.122,241.63,9.4,0,0,19,12,3,19
0.306,0.2,235.43,1.6,0,0,0,5,9,0
0.35,0.0,240.72,1.6,0,0,1,13,5,1
0.388,0.25,242.15,1.8,0,1,0,22,1,1
0.38,0.172,243.09,1.8,0,1,0,13,3,1
0.124,0.0,242.81,0.6,0,0,0,10,9,0
0.218,0.12,240.6,1.0,0,1,1,1,7,2
1.414,0.082,239.33,5.8,0,0,18,19,12,18
0.396,0.22,237.07,1.8,0,2,0,2,3,2
5.18,0.49,238.97,22.2,18,0,28,25,1,46
1.406,0.086,240.36,5.8,0,0,19,23,6,19
0.328,0.124,241.25,1.4,0,0,1,3,9,1
3.536,0.244,236.04,15.0,0,0,17,16,2,17
0.238,0.048,239.12,1.0,0,0,1,7,5,1
0.19,0.092,237.31,0.8,0,0,0,11,5,0
0.45,0.0,243.06,2.0,0,0,1,11,6,1
2.338,0.096,241.58,9.8,0,0,18,26,12,18
0.21,0.084,234.02,1.0,0,0,0,31,7,0
0.248,0.088,241.95,1.0,0,1,0,11,6,1
5.14,0.11,238.58,21.8,38,20,18,16,11,76
0.966,0.244,242.44,4.0,0,0,11,5,6,11
0.388,0.112,243.17,1.6,0,0,1,15,4,1
0.226,0.068,238.74,1.0,0,0,0,3,9,0
0.614,0.0,240.92,2.6,0,0,0,16,9,0
0.348,0.072,245.07,1.4,0,0,0,24,1,0
0.242,0.0,246.9,1.0,0,0,1,31,1,1
1.656,0.254,239.23,7.2,2,19,0,1,5,21
1.982,0.188,236.41,8.4,0,0,28,5,6,28
0.31,0.062,232.08,1.4,0,0,1,28,5,1
0.324,0.094,234.74,1.4,0,2,1,2,6,3
0.378,0.102,242.44,1.6,0,0,1,9,5,1
1.564,0.262,245.08,6.4,0,0,18,28,3,18
0.574,0.216,240.35,2.6,0,2,0,6,3,2
1.41,0.056,242.39,5.8,0,0,18,25,1,18
2.464,0.198,241.61,10.2,0,1,19,22,7,20
0.35,0.084,242.61,1.4,0,2,1,22,4,3
0.364,0.086,242.76,1.6,0,0,1,10,5,1
0.996,0.358,239.01,4.4,0,0,13,2,8,13
0.3,0.046,245.43,1.2,0,0,1,9,5,1
1.618,0.122,238.62,6.8,0,0,0,15,10,0
0.562,0.242,243.45,2.4,0,0,1,2,6,1
0.202,0.114,239.96,1.0,0,1,0,1,9,1
1.05,0.402,240.61,4.6,0,1,13,24,8,14
1.47,0.0,242.36,6.0,0,1,19,20,4,20
0.426,0.236,245.75,2.0,0,1,0,27,4,1
2.214,0.0,241.84,9.0,0,0,18,2,12,18
0.996,0.328,241.71,4.2,0,1,12,12,5,13
1.37,0.07,239.43,5.6,0,1,18,25,5,19
1.448,0.12,240.39,6.2,0,0,21,22,8,21
0.474,0.0,240.41,2.0,0,0,0,16,6,0
0.238,0.0,241.63,1.0,0,0,0,18,5,0
0.32,0.212,238.14,1.6,0,0,0,1,8,0
0.468,0.224,244.05,2.0,0,2,0,25,10,2
0.4,0.182,243.23,1.8,0,2,0,16,1,2
0.176,0.11,240.48,0.8,0,0,0,16,8,0
0.782,0.222,239.62,3.6,0,1,11,2,8,12
1.264,0.046,240.31,5.2,0,0,0,6,11,0
0.418,0.25,244.54,2.0,0,1,1,24,4,2
1.594,0.222,242.01,6.6,0,2,18,3,4,20
0.432,0.158,246.78,1.8,0,0,0,12,1,0
2.522,0.298,239.43,10.8,0,0,1,26,5,1
0.414,0.33,238.24,2.2,0,1,0,10,8,1
0.48,0.342,241.14,2.4,0,1,1,3,5,2
0.596,0.102,240.55,2.4,0,1,1,24,5,2
0.776,0.134,240.43,3.2,0,6,0,28,6,6
0.314,0.148,241.25,1.4,0,0,1,29,5,1
0.304,0.238,241.89,1.6,0,1,0,10,7,1
0.258,0.0,241.67,1.2,0,0,1,16,10,1
1.532,0.16,242.26,6.4,0,0,18,5,12,18
0.618,0.074,241.94,2.8,0,0,1,31,5,1
1.388,0.048,241.38,5.6,0,0,18,18,3,18
0.458,0.17,237.09,2.2,0,2,0,2,5,2
0.246,0.048,240.49,1.0,0,0,0,5,10,0
0.822,0.156,242.78,3.4,0,0,12,25,7,12
0.996,0.07,240.81,4.4,0,0,6,1,6,6
0.272,0.222,241.52,1.4,0,1,0,14,7,1
0.308,0.228,242.2,1.6,0,2,1,15,7,3
1.99,0.286,243.13,8.2,0,1,28,3,4,29
0.108,0.0,240.37,0.4,0,0,0,22,8,0
1.394,0.14,241.06,5.8,1,0,0,20,2,1
1.808,0.172,238.88,7.6,0,0,18,17,5,18
1.13,0.17,241.83,4.6,0,0,0,8,1,0
0.104,0.0,242.68,0.4,0,0,0,19,8,0
0.142,0.0,239.18,0.6,0,0,0,24,6,0
1.45,0.0,240.41,6.0,0,1,18,6,5,19
0.312,0.258,242.67,1.6,0,2,1,10,7,3
0.984,0.078,243.46,5.8,0,0,0,24,12,0
0.212,0.0,242.46,1.0,0,0,1,9,6,1
1.438,0.082,237.84,6.0,0,2,18,21,7,20
0.448,0.198,245.18,2.0,0,0,1,7,2,1
2.638,0.07,241.82,10.8,0,1,18,23,3,19
0.606,0.33,234.82,4.0,0,1,0,2,7,1
0.306,0.112,241.28,1.4,0,1,0,3,3,1
1.322,0.0,241.36,5.4,0,0,18,29,12,18
0.398,0.342,237.96,2.2,0,1,0,27,5,1
1.214,0.074,232.88,5.2,0,0,16,25,4,16
1.356,0.086,238.48,5.6,0,0,18,18,6,18
1.86,0.126,235.59,7.8,0,0,17,8,1,17
0.594,0.186,239.79,2.8,0,2,1,7,10,3
1.314,0.0,243.4,5.4,0,0,18,22,10,18
2.124,0.12,239.04,8.8,0,0,18,11,4,18
0.396,0.23,248.08,1.8,0,0,0,28,12,0
0.34,0.136,243.82,1.4,0,0,0,13,3,0
0.25,0.0,244.07,1.0,0,0,1,12,5,1
1.394,0.228,243.79,5.8,0,0,19,4,7,19
0.4,0.126,242.44,1.8,0,0,1,6,5,1
0.18,0.16,244.12,1.0,0,0,1,15,8,1
1.418,0.0,240.26,6.0,0,0,0,30,1,0
1.42,0.114,241.9,5.8,1,1,18,10,7,20
1.41,0.068,244.18,5.8,0,0,18,5,1,18
2.846,0.214,241.45,12.8,18,0,19,30,1,37
5.77,0.19,231.45,24.8,42,0,16,14,1,58
0.216,0.05,244.54,0.8,0,0,0,27,10,0
1.382,0.076,237.56,5.8,0,0,0,11,1,0
1.646,0.17,239.64,7.0,0,0,18,29,11,18
0.396,0.21,242.86,1.8,0,0,0,9,10,0
0.222,0.0,245.13,1.0,0,0,0,17,12,0
0.562,0.272,240.33,2.6,0,1,0,10,6,1
1.51,0.184,243.1,6.2,0,2,18,31,3,20
0.236,0.132,242.79,1.0,0,1,1,26,7,2
0.28,0.228,241.53,1.4,0,1,1,8,8,2
1.456,0.052,239.99,6.0,0,0,18,23,1,18
0.16,0.0,240.68,0.6,0,0,0,20,7,0
0.538,0.35,238.79,2.8,0,0,0,22,7,0
0.37,0.096,246.68,1.6,0,0,0,9,2,0
0.276,0.052,243.57,1.2,0,0,1,22,9,1
1.284,0.24,238.94,5.6,0,18,0,8,6,18
1.296,0.074,238.04,5.4,0,0,18,16,11,18
3.56,0.206,238.09,14.8,0,35,18,19,9,53
1.376,0.048,245.08,5.6,0,0,18,15,12,18
1.182,0.048,233.32,5.0,0,0,17,25,4,17
1.452,0.046,239.46,6.2,0,5,19,24,6,24
0.402,0.082,241.86,1.8,0,0,1,22,5,1
0.348,0.228,240.15,1.8,0,0,0,28,8,0
1.976,0.174,235.61,8.4,0,0,28,3,10,28
0.242,0.118,240.2,1.0,0,0,0,18,6,0
0.76,0.0,240.01,3.2,0,0,0,6,1,0
0.186,0.152,241.28,1.0,0,0,0,7,8,0
0.87,0.224,243.82,3.6,0,0,0,14,12,0
3.706,0.414,233.85,16.0,0,14,17,9,12,31
1.532,0.328,241.95,6.4,0,1,18,6,9,19
2.484,0.226,237.11,10.6,37,0,0,22,6,37
1.83,0.078,242.49,7.6,1,0,19,7,6,20
0.33,0.09,244.7,1.4,0,1,0,24,11,1
0.922,0.0,234.77,3.8,0,0,0,4,8,0
1.5,0.348,239.19,6.4,0,1,19,1,9,20
0.36,0.194,240.52,1.6,0,1,0,30,10,1
1.658,0.0,238.7,6.8,0,0,0,24,12,0
0.254,0.0,242.92,1.0,0,0,1,8,4,1
1.604,0.078,240.87,6.6,0,0,18,16,9,18
4.328,0.06,235.92,18.2,37,1,17,10,11,55
0.174,0.114,242.92,0.8,0,0,0,18,6,0
0.328,0.08,241.21,1.4,0,1,1,20,5,2
3.968,0.0,234.54,16.8,0,34,17,24,2,51
